DATAFLOW,FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,RANGE,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT
SPC:DF_POP_COAST(2.0),A,2013,CK,COASTALPOPAF,1KM,16020,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,CK,COASTALPOPAF,1KM,15950,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,CK,COASTALPOPAF,1KM,15873,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,CK,COASTALPOPAF,1KM,15769,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,CK,COASTALPOPAF,1KM,15512,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,CK,COASTALPOPAF,1KM,15096,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,CK,COASTALPOPAF,1KM,14679,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,CK,COASTALPOPAF,1KM,14239,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,CK,COASTALPOPAF,1KM,13818,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,PW,COASTALPOPAF,_T,18445,N,,E,,Estimated mid-year population for year 2010.
SPC:DF_POP_COAST(2.0),A,2011,PW,COASTALPOPAF,_T,18124,N,,E,,Estimated mid-year population for year 2011.
SPC:DF_POP_COAST(2.0),A,2012,PW,COASTALPOPAF,_T,17812,N,,E,,Estimated mid-year population for year 2012.
SPC:DF_POP_COAST(2.0),A,2013,PW,COASTALPOPAF,_T,17685,N,,E,,Estimated mid-year population for year 2013.
SPC:DF_POP_COAST(2.0),A,2014,PW,COASTALPOPAF,_T,17757,N,,E,,Estimated mid-year population for year 2014.
SPC:DF_POP_COAST(2.0),A,2015,PW,COASTALPOPAF,_T,17817,N,,E,,Estimated mid-year population for year 2015.
SPC:DF_POP_COAST(2.0),A,2016,PW,COASTALPOPAF,_T,17835,N,,E,,Estimated mid-year population for year 2016.
SPC:DF_POP_COAST(2.0),A,2017,PW,COASTALPOPAF,_T,17858,N,,E,,Estimated mid-year population for year 2017.
SPC:DF_POP_COAST(2.0),A,2018,PW,COASTALPOPAF,_T,17856,N,,E,,Estimated mid-year population for year 2018.
SPC:DF_POP_COAST(2.0),A,2019,PW,COASTALPOPAF,_T,17835,N,,E,,Estimated mid-year population for year 2019.
SPC:DF_POP_COAST(2.0),A,2020,PW,COASTALPOPAF,_T,17838,N,,E,,Estimated mid-year population for year 2020.
SPC:DF_POP_COAST(2.0),A,2021,PW,COASTALPOPAF,_T,17829,N,,E,,Estimated mid-year population for year 2021.
SPC:DF_POP_COAST(2.0),A,2010,MP,COASTALPOPAF,1KM,37423,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,MP,COASTALPOPAF,1KM,37088,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,MP,COASTALPOPAF,1KM,36825,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,MP,COASTALPOPAF,1KM,36496,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,MP,COASTALPOPAF,1KM,36094,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,MP,COASTALPOPAF,1KM,35637,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,MP,COASTALPOPAF,1KM,35125,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,MP,COASTALPOPAF,1KM,34565,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,MP,COASTALPOPAF,1KM,33954,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,MP,COASTALPOPAF,1KM,33301,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,MP,COASTALPOPAF,1KM,32882,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,MP,COASTALPOPAF,1KM,32509,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,VU,COASTALPOPRF,1KM,64,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,_T,COASTALPOPRF,5KM,41,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2011,_T,COASTALPOPRF,5KM,41,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2012,_T,COASTALPOPRF,5KM,41,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2013,_T,COASTALPOPRF,5KM,40,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2014,_T,COASTALPOPRF,5KM,40,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2015,_T,COASTALPOPRF,5KM,40,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2016,_T,COASTALPOPRF,5KM,40,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2017,_T,COASTALPOPRF,5KM,40,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2018,_T,COASTALPOPRF,5KM,39,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2019,_T,COASTALPOPRF,5KM,39,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2020,_T,COASTALPOPRF,5KM,39,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2021,_T,COASTALPOPRF,5KM,39,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2010,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,CK,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,MEL,COASTALPOPAF,_T,9577000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MEL,COASTALPOPAF,_T,9835000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MEL,COASTALPOPAF,_T,10090000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MEL,COASTALPOPAF,_T,10350000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MEL,COASTALPOPAF,_T,10600000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MEL,COASTALPOPAF,_T,10850000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MEL,COASTALPOPAF,_T,11100000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MEL,COASTALPOPAF,_T,11350000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MEL,COASTALPOPAF,_T,11590000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MEL,COASTALPOPAF,_T,11830000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MEL,COASTALPOPAF,_T,12060000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MEL,COASTALPOPAF,_T,12280000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,FJ,COASTALPOPRF,10KM,91,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,MH,COASTALPOPAF,_T,52090,N,,E,,Estimated mid-year population for year 2010.
SPC:DF_POP_COAST(2.0),A,2011,MH,COASTALPOPAF,_T,51947,N,,E,,Estimated mid-year population for year 2011.
SPC:DF_POP_COAST(2.0),A,2012,MH,COASTALPOPAF,_T,51459,N,,E,,Estimated mid-year population for year 2012.
SPC:DF_POP_COAST(2.0),A,2013,MH,COASTALPOPAF,_T,50726,N,,E,,Estimated mid-year population for year 2013.
SPC:DF_POP_COAST(2.0),A,2014,MH,COASTALPOPAF,_T,49834,N,,E,,Estimated mid-year population for year 2014.
SPC:DF_POP_COAST(2.0),A,2015,MH,COASTALPOPAF,_T,48843,N,,E,,Estimated mid-year population for year 2015.
SPC:DF_POP_COAST(2.0),A,2016,MH,COASTALPOPAF,_T,47753,N,,E,,Estimated mid-year population for year 2016.
SPC:DF_POP_COAST(2.0),A,2017,MH,COASTALPOPAF,_T,46574,N,,E,,Estimated mid-year population for year 2017.
SPC:DF_POP_COAST(2.0),A,2018,MH,COASTALPOPAF,_T,45325,N,,E,,Estimated mid-year population for year 2018.
SPC:DF_POP_COAST(2.0),A,2019,MH,COASTALPOPAF,_T,44049,N,,E,,Estimated mid-year population for year 2019.
SPC:DF_POP_COAST(2.0),A,2020,MH,COASTALPOPAF,_T,42745,N,,E,,Estimated mid-year population for year 2020.
SPC:DF_POP_COAST(2.0),A,2021,MH,COASTALPOPAF,_T,41418,N,,E,,Estimated mid-year population for year 2021.
SPC:DF_POP_COAST(2.0),A,2010,MIC,COASTALPOPAF,1KM,370500,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MIC,COASTALPOPAF,1KM,371800,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MIC,COASTALPOPAF,1KM,372700,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MIC,COASTALPOPAF,1KM,373400,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MIC,COASTALPOPAF,1KM,374000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MIC,COASTALPOPAF,1KM,374400,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MIC,COASTALPOPAF,1KM,374700,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MIC,COASTALPOPAF,1KM,375100,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MIC,COASTALPOPAF,1KM,375300,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MIC,COASTALPOPAF,1KM,375400,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MIC,COASTALPOPAF,1KM,376600,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MIC,COASTALPOPAF,1KM,378300,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,MELXPNG,COASTALPOPAF,_T,1943000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MELXPNG,COASTALPOPAF,_T,1976000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MELXPNG,COASTALPOPAF,_T,2009000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MELXPNG,COASTALPOPAF,_T,2043000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MELXPNG,COASTALPOPAF,_T,2076000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MELXPNG,COASTALPOPAF,_T,2107000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MELXPNG,COASTALPOPAF,_T,2137000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MELXPNG,COASTALPOPAF,_T,2167000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MELXPNG,COASTALPOPAF,_T,2195000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MELXPNG,COASTALPOPAF,_T,2219000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MELXPNG,COASTALPOPAF,_T,2243000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MELXPNG,COASTALPOPAF,_T,2270000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,_TXPNG,COASTALPOPAF,5KM,2821000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,_TXPNG,COASTALPOPAF,5KM,2855000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,_TXPNG,COASTALPOPAF,5KM,2889000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,_TXPNG,COASTALPOPAF,5KM,2922000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,_TXPNG,COASTALPOPAF,5KM,2955000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,_TXPNG,COASTALPOPAF,5KM,2985000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,_TXPNG,COASTALPOPAF,5KM,3014000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,_TXPNG,COASTALPOPAF,5KM,3042000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,_TXPNG,COASTALPOPAF,5KM,3069000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,_TXPNG,COASTALPOPAF,5KM,3090000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,_TXPNG,COASTALPOPAF,5KM,3115000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,_TXPNG,COASTALPOPAF,5KM,3144000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,WF,COASTALPOPAF,1KM,8915,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,WF,COASTALPOPAF,1KM,8752,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,WF,COASTALPOPAF,1KM,8590,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,WF,COASTALPOPAF,1KM,8452,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,WF,COASTALPOPAF,1KM,8334,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,WF,COASTALPOPAF,1KM,8238,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,WF,COASTALPOPAF,1KM,8154,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,WF,COASTALPOPAF,1KM,8077,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,WF,COASTALPOPAF,1KM,7996,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,WF,COASTALPOPAF,1KM,7917,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,WF,COASTALPOPAF,1KM,7871,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,WF,COASTALPOPAF,1KM,7844,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2011,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2012,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2013,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2014,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2015,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2016,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2017,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2018,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2019,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2020,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2021,NR,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2010,WF,COASTALPOPAF,10KM,13212,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,WF,COASTALPOPAF,10KM,12970,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,WF,COASTALPOPAF,10KM,12730,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,WF,COASTALPOPAF,10KM,12525,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,WF,COASTALPOPAF,10KM,12351,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,WF,COASTALPOPAF,10KM,12208,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,WF,COASTALPOPAF,10KM,12084,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,WF,COASTALPOPAF,10KM,11970,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,WF,COASTALPOPAF,10KM,11849,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,WF,COASTALPOPAF,10KM,11733,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,WF,COASTALPOPAF,10KM,11664,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,WF,COASTALPOPAF,10KM,11624,N,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,NR,COASTALPOPAF,5KM,10088,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2011,NR,COASTALPOPAF,5KM,10149,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2012,NR,COASTALPOPAF,5KM,10309,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2013,NR,COASTALPOPAF,5KM,10565,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
